time_s,aggregate_bandwidth_mbps,num_active
115.00027966499329,281240.1308408803,203
116.00027966499329,296745.4637687488,204
117.00027966499329,299838.6381915427,210
118.00027966499329,290748.64011248515,203
119.00027966499329,286942.1660753825,203
120.00027966499329,288840.73396375123,202
121.00027966499329,276604.83668646886,199
122.00027966499329,271929.6988244758,197
123.00027966499329,265097.77660355525,193
124.00027966499329,268546.90817317617,195
125.00027966499329,250363.29756230788,191
126.00027966499329,243865.90530019483,186
127.00027966499329,228560.02815082108,181
128.0002796649933,220138.42508797397,178
129.0002796649933,208925.73471878344,172
130.0002796649933,199107.08783182752,164
131.0002796649933,196579.07947859183,163
132.0002796649933,189268.0605657289,157
133.0002796649933,184651.0840955931,154
134.0002796649933,179484.85771577747,151
135.0002796649933,171744.44798501022,147
136.0002796649933,157744.26119229797,139
137.0002796649933,151182.32462837556,131
138.0002796649933,148447.85761606976,127
139.0002796649933,142702.60187778738,124
140.0002796649933,137711.74224741338,121
141.0002796649933,125227.73123475593,119
142.0002796649933,114966.60890263783,111
143.0002796649933,112430.92014361313,108
144.0002796649933,106882.15683660093,105
145.0002796649933,103220.04833076875,104
146.0002796649933,95145.97642732007,100
147.0002796649933,93088.48214029295,96
148.0002796649933,91606.94977508934,95
149.0002796649933,90110.95926186902,94
150.0002796649933,84645.8260707733,91
151.0002796649933,80502.85365644011,86
152.0002796649933,79483.13125529463,86
153.0002796649933,76340.62937170784,85
154.0002796649933,72382.8751059417,83
155.0002796649933,69171.94746348298,78
156.0002796649933,63115.77310583203,77
157.0002796649933,61406.65234370902,74
158.0002796649933,58294.760172084316,72
159.0002796649933,56963.0328337121,71
160.0002796649933,53255.24030948879,68
161.0002796649933,50194.991607733034,65
162.0002796649933,47031.766094824205,62
163.0002796649933,46256.20592020524,60
164.0002796649933,43762.32801831388,56
165.0002796649933,43730.11806474819,56
166.0002796649933,40157.16307563522,55
167.0002796649933,39684.35155120459,51
168.0002796649933,37673.28879352273,51
169.0002796649933,33869.58074168382,48
170.0002796649933,30309.021244245738,45
171.0002796649933,28860.518866664563,44
172.0002796649933,27349.996466176668,43
173.0002796649933,27109.632987546527,42
174.0002796649933,25818.46534158162,41
175.0002796649933,23545.387645229275,39
176.0002796649933,19640.506722847986,38
177.0002796649933,18592.33153162801,35
178.0002796649933,18130.2176938365,35
179.0002796649933,17759.810802643176,34
180.0002796649933,17713.656857500566,33
181.0002796649933,17713.656857500566,33
182.0002796649933,17152.92206110318,33
183.0002796649933,16184.247358337809,31
184.0002796649933,16184.247358337809,31
185.0002796649933,15909.303880805135,31
186.0002796649933,15037.669320349622,30
187.0002796649933,15003.007932718097,29
188.0002796649933,13716.3747002588,29
189.0002796649933,12976.263622830314,26
190.0002796649933,11765.818354907977,26
191.0002796649933,11350.243869427171,24
192.0002796649933,11003.73790817395,23
193.0002796649933,11003.73790817395,23
194.0002796649933,10240.466456268461,23
195.0002796649933,9601.258271854163,22
196.0002796649933,8859.605618763753,21
197.0002796649933,8520.833292067113,20
198.0002796649933,7693.861240455898,19
199.0002796649933,7473.8679563396645,18
200.0002796649933,7473.8679563396645,18
201.0002796649933,7473.8679563396645,18
202.0002796649933,7473.8679563396645,18
203.0002796649933,7405.580452350634,18
204.0002796649933,7043.946811585381,17
205.0002796649933,6699.087248928791,17
206.0002796649933,6252.42023580537,15
207.0002796649933,6166.573535648352,15
208.0002796649933,6136.9131870121555,14
209.0002796649933,6136.9131870121555,14
210.0002796649933,6136.9131870121555,14
211.0002796649933,6136.9131870121555,14
212.0002796649933,6008.898176876839,14
213.0002796649933,5725.70789959947,13
214.0002796649933,5355.235441224928,13
215.0002796649933,4618.723840705683,11
216.0002796649933,4618.723840705683,11
217.0002796649933,4618.723840705683,11
218.0002796649933,4618.723840705683,11
219.0002796649933,4321.227845598761,11
220.0002796649933,4291.864173711989,10
221.0002796649933,4291.864173711989,10
222.0002796649933,4291.864173711989,10
223.0002796649933,4291.864173711989,10
224.0002796649933,4291.864173711989,10
225.0002796649933,4291.864173711989,10
226.0002796649933,4291.864173711989,10
227.0002796649933,4291.864173711989,10
228.0002796649933,4291.864173711989,10
229.0002796649933,4291.864173711989,10
230.0002796649933,4291.864173711989,10
231.0002796649933,4291.864173711989,10
232.0002796649933,3517.4500284925048,10
233.0002796649933,3478.298622924665,9
234.0002796649933,3478.298622924665,9
235.0002796649933,3478.298622924665,9
236.0002796649933,3478.298622924665,9
237.0002796649933,3478.298622924665,9
238.0002796649933,3478.298622924665,9
239.0002796649933,3478.298622924665,9
240.0002796649933,3478.298622924665,9
241.0002796649933,3478.298622924665,9
242.0002796649933,3478.298622924665,9
243.0002796649933,3478.298622924665,9
244.0002796649933,3048.8945604317446,9
245.0002796649933,2603.9864714536097,8
246.0002796649933,1978.6891913743978,6
247.0002796649933,1978.6891913743978,6
248.0002796649933,1978.6891913743978,6
249.0002796649933,1978.6891913743978,6
250.0002796649933,1978.6891913743978,6
251.0002796649933,1978.6891913743978,6
252.0002796649933,1978.6891913743978,6
253.0002796649933,1978.6891913743978,6
254.0002796649933,1978.6891913743978,6
255.0002796649933,1978.6891913743978,6
256.0002796649933,1978.6891913743978,6
257.0002796649933,1381.115845261428,6
258.0002796649933,1255.6289045187598,5
259.0002796649933,1255.6289045187598,5
260.0002796649933,1255.6289045187598,5
261.0002796649933,1255.6289045187598,5
262.0002796649933,1255.6289045187598,5
263.0002796649933,1255.6289045187598,5
264.0002796649933,1198.8944577102766,5
265.0002796649933,964.2807494323495,4
266.0002796649933,964.2807494323495,4
267.0002796649933,964.2807494323495,4
268.0002796649933,964.2807494323495,4
269.0002796649933,964.2807494323495,4
270.0002796649933,964.2807494323495,4
271.0002796649933,964.2807494323495,4
272.0002796649933,964.2807494323495,4
273.0002796649933,964.2807494323495,4
274.0002796649933,964.2807494323495,4
275.0002796649933,964.2807494323495,4
276.0002796649933,964.2807494323495,4
277.0002796649933,964.2807494323495,4
278.0002796649933,964.2807494323495,4
279.0002796649933,841.1264987934956,4
280.0002796649933,316.1945031020607,3
281.0002796649933,316.1945031020607,3
282.0002796649933,316.1945031020607,3
283.0002796649933,316.1945031020607,3
284.0002796649933,316.1945031020607,3
285.0002796649933,316.1945031020607,3
286.0002796649933,316.1945031020607,3
287.0002796649933,316.1945031020607,3
288.0002796649933,316.1945031020607,3
289.0002796649933,316.1945031020607,3
290.0002796649933,316.1945031020607,3
291.0002796649933,316.1945031020607,3
292.0002796649933,316.1945031020607,3
293.0002796649933,316.1945031020607,3
294.0002796649933,316.1945031020607,3
295.0002796649933,316.1945031020607,3
296.0002796649933,316.1945031020607,3
297.0002796649933,272.1344328773685,3
298.0002796649933,242.4249470683916,2
299.0002796649933,242.4249470683916,2
300.0002796649933,242.4249470683916,2
301.0002796649933,242.4249470683916,2
302.0002796649933,242.4249470683916,2
303.0002796649933,242.4249470683916,2
304.0002796649933,242.4249470683916,2
305.0002796649933,242.4249470683916,2
306.0002796649933,242.4249470683916,2
307.0002796649933,242.4249470683916,2
308.0002796649933,242.4249470683916,2
309.0002796649933,242.4249470683916,2
310.0002796649933,242.4249470683916,2
311.0002796649933,242.4249470683916,2
312.0002796649933,242.4249470683916,2
313.0002796649933,242.4249470683916,2
314.0002796649933,242.4249470683916,2
315.0002796649933,242.4249470683916,2
316.0002796649933,242.4249470683916,2
317.0002796649933,242.4249470683916,2
318.0002796649933,242.4249470683916,2
319.0002796649933,242.4249470683916,2
320.0002796649933,242.4249470683916,2
321.0002796649933,242.4249470683916,2
322.0002796649933,242.4249470683916,2
323.0002796649933,242.4249470683916,2
324.0002796649933,242.4249470683916,2
325.0002796649933,228.93242448869458,2
326.0002796649933,17.45920583608809,1
327.0002796649933,17.45920583608809,1
328.0002796649933,17.45920583608809,1
329.0002796649933,17.45920583608809,1
330.0002796649933,17.45920583608809,1
331.0002796649933,17.45920583608809,1
332.0002796649933,17.45920583608809,1
333.0002796649933,17.45920583608809,1
334.0002796649933,17.45920583608809,1
335.0002796649933,17.45920583608809,1
336.0002796649933,17.45920583608809,1
337.0002796649933,17.45920583608809,1
338.0002796649933,17.45920583608809,1
339.0002796649933,17.45920583608809,1
340.0002796649933,17.45920583608809,1
341.0002796649933,17.45920583608809,1
342.0002796649933,17.45920583608809,1
343.0002796649933,17.45920583608809,1
344.0002796649933,17.45920583608809,1
345.0002796649933,17.45920583608809,1
346.0002796649933,17.45920583608809,1
347.0002796649933,17.45920583608809,1
348.0002796649933,17.45920583608809,1
349.0002796649933,17.45920583608809,1
350.0002796649933,17.45920583608809,1
351.0002796649933,17.45920583608809,1
352.0002796649933,17.45920583608809,1
353.0002796649933,17.45920583608809,1
354.0002796649933,17.45920583608809,1
355.0002796649933,17.45920583608809,1
356.0002796649933,13.891844142426116,1
357.0002796649933,0.0,0
358.0002796649933,0.0,0
359.0002796649933,0.0,0
360.0002796649933,0.0,0
361.0002796649933,0.0,0
362.0002796649933,0.0,0
363.0002796649933,0.0,0
364.0002796649933,0.0,0
365.0002796649933,0.0,0
366.0002796649933,0.0,0
367.0002796649933,0.0,0
368.0002796649933,0.0,0
369.0002796649933,0.0,0
370.0002796649933,0.0,0
371.0002796649933,0.0,0
372.0002796649933,0.0,0
373.0002796649933,0.0,0
374.0002796649933,0.0,0
375.0002796649933,0.0,0
376.0002796649933,0.0,0
377.0002796649933,0.0,0
378.0002796649933,0.0,0
379.0002796649933,0.0,0
380.0002796649933,0.0,0
381.0002796649933,0.0,0
382.0002796649933,0.0,0
383.0002796649933,0.0,0
384.0002796649933,0.0,0
385.0002796649933,0.0,0
386.0002796649933,0.0,0
387.0002796649933,0.0,0
388.0002796649933,0.0,0
389.0002796649933,0.0,0
390.0002796649933,0.0,0
391.0002796649933,0.0,0
392.0002796649933,0.0,0
393.0002796649933,0.0,0
394.0002796649933,0.0,0
395.0002796649933,0.0,0
396.0002796649933,0.0,0
397.0002796649933,0.0,0
398.0002796649933,0.0,0
399.0002796649933,0.0,0
400.0002796649933,0.0,0
401.0002796649933,0.0,0
402.0002796649933,0.0,0
403.0002796649933,0.0,0
404.0002796649933,0.0,0
405.0002796649933,0.0,0
406.0002796649933,0.0,0
407.0002796649933,0.0,0
408.0002796649933,0.0,0
409.0002796649933,0.0,0
410.0002796649933,0.0,0
411.0002796649933,0.0,0
412.0002796649933,0.0,0
413.0002796649933,0.0,0
414.0002796649933,0.0,0
415.0002796649933,0.0,0
416.0002796649933,0.0,0
417.0002796649933,0.0,0
418.0002796649933,0.0,0
419.0002796649933,0.0,0
420.0002796649933,0.0,0
421.0002796649933,0.0,0
422.0002796649933,0.0,0
423.0002796649933,0.0,0
424.0002796649933,0.0,0
425.0002796649933,0.0,0
426.0002796649933,0.0,0
427.0002796649933,0.0,0
428.0002796649933,0.0,0
429.0002796649933,0.0,0
430.0002796649933,0.0,0
431.0002796649933,0.0,0
432.0002796649933,0.0,0
433.0002796649933,0.0,0
434.0002796649933,0.0,0
435.0002796649933,0.0,0
436.0002796649933,0.0,0
437.0002796649933,0.0,0
438.0002796649933,0.0,0
439.0002796649933,0.0,0
440.0002796649933,0.0,0
441.0002796649933,0.0,0
442.0002796649933,0.0,0
443.0002796649933,0.0,0
444.0002796649933,0.0,0
445.0002796649933,0.0,0
446.0002796649933,0.0,0
447.0002796649933,0.0,0
448.0002796649933,0.0,0
449.0002796649933,0.0,0
450.0002796649933,0.0,0
451.0002796649933,0.0,0
452.0002796649933,0.0,0
453.0002796649933,0.0,0
454.0002796649933,0.0,0
455.0002796649933,0.0,0
456.0002796649933,0.0,0
457.0002796649933,0.0,0
458.0002796649933,0.0,0
459.0002796649933,0.0,0
460.0002796649933,0.0,0
461.0002796649933,0.0,0
462.0002796649933,0.0,0
463.0002796649933,0.0,0
464.0002796649933,0.0,0
465.0002796649933,0.0,0
466.0002796649933,0.0,0
467.0002796649933,0.0,0
468.0002796649933,0.0,0
469.0002796649933,0.0,0
470.0002796649933,0.0,0
471.0002796649933,0.0,0
472.0002796649933,0.0,0
473.0002796649933,0.0,0
474.0002796649933,0.0,0
475.0002796649933,0.0,0
476.0002796649933,0.0,0
477.0002796649933,0.0,0
478.0002796649933,0.0,0
479.0002796649933,0.0,0
480.0002796649933,0.0,0
481.0002796649933,0.0,0
482.0002796649933,0.0,0
483.0002796649933,0.0,0
484.0002796649933,0.0,0
485.0002796649933,0.0,0
486.0002796649933,0.0,0
487.0002796649933,0.0,0
488.0002796649933,0.0,0
489.0002796649933,0.0,0
490.0002796649933,0.0,0
491.0002796649933,0.0,0
492.0002796649933,0.0,0
493.0002796649933,0.0,0
494.0002796649933,0.0,0
495.0002796649933,0.0,0
496.0002796649933,0.0,0
497.0002796649933,0.0,0
498.0002796649933,0.0,0
499.0002796649933,0.0,0
500.0002796649933,0.0,0
501.0002796649933,0.0,0
502.0002796649933,0.0,0
503.0002796649933,0.0,0
504.0002796649933,0.0,0
505.0002796649933,0.0,0
506.0002796649933,0.0,0
507.0002796649933,0.0,0
508.0002796649933,0.0,0
509.0002796649933,0.0,0
510.0002796649933,0.0,0
511.0002796649933,0.0,0
512.0002796649933,0.0,0
513.0002796649933,0.0,0
514.0002796649933,0.0,0
515.0002796649933,0.0,0
516.0002796649933,0.0,0
517.0002796649933,0.0,0
518.0002796649933,0.0,0
519.0002796649933,0.0,0
520.0002796649933,0.0,0
521.0002796649933,0.0,0
522.0002796649933,0.0,0
523.0002796649933,0.0,0
524.0002796649933,0.0,0
525.0002796649933,0.0,0
526.0002796649933,0.0,0
527.0002796649933,0.0,0
528.0002796649933,0.0,0
529.0002796649933,0.0,0
530.0002796649933,0.0,0
531.0002796649933,0.0,0
532.0002796649933,0.0,0
533.0002796649933,0.0,0
534.0002796649933,0.0,0
535.0002796649933,0.0,0
536.0002796649933,0.0,0
537.0002796649933,0.0,0
538.0002796649933,0.0,0
539.0002796649933,0.0,0
540.0002796649933,0.0,0
541.0002796649933,0.0,0
542.0002796649933,0.0,0
543.0002796649933,0.0,0
544.0002796649933,0.0,0
545.0002796649933,0.0,0
546.0002796649933,0.0,0
547.0002796649933,0.0,0
548.0002796649933,0.0,0
549.0002796649933,0.0,0
550.0002796649933,0.0,0
551.0002796649933,0.0,0
552.0002796649933,0.0,0
553.0002796649933,0.0,0
554.0002796649933,0.0,0
555.0002796649933,0.0,0
556.0002796649933,0.0,0
557.0002796649933,0.0,0
558.0002796649933,0.0,0
559.0002796649933,0.0,0
560.0002796649933,0.0,0
561.0002796649933,0.0,0
562.0002796649933,0.0,0
563.0002796649933,0.0,0
564.0002796649933,0.0,0
565.0002796649933,0.0,0
566.0002796649933,0.0,0
567.0002796649933,0.0,0
568.0002796649933,0.0,0
569.0002796649933,0.0,0
570.0002796649933,0.0,0
571.0002796649933,0.0,0
572.0002796649933,0.0,0
573.0002796649933,0.0,0
574.0002796649933,0.0,0
575.0002796649933,0.0,0
576.0002796649933,0.0,0
577.0002796649933,0.0,0
578.0002796649933,0.0,0
579.0002796649933,0.0,0
580.0002796649933,0.0,0
581.0002796649933,0.0,0
582.0002796649933,0.0,0
583.0002796649933,0.0,0
584.0002796649933,0.0,0
585.0002796649933,0.0,0
586.0002796649933,0.0,0
587.0002796649933,0.0,0
588.0002796649933,0.0,0
589.0002796649933,0.0,0
590.0002796649933,0.0,0
591.0002796649933,0.0,0
592.0002796649933,0.0,0
593.0002796649933,0.0,0
594.0002796649933,0.0,0
595.0002796649933,0.0,0
596.0002796649933,0.0,0
597.0002796649933,0.0,0
598.0002796649933,0.0,0
599.0002796649933,0.0,0
600.0002796649933,0.0,0
601.0002796649933,0.0,0
602.0002796649933,0.0,0
603.0002796649933,0.0,0
604.0002796649933,0.0,0
605.0002796649933,0.0,0
606.0002796649933,0.0,0
607.0002796649933,0.0,0
608.0002796649933,0.0,0
609.0002796649933,0.0,0
610.0002796649933,0.0,0
611.0002796649933,0.0,0
612.0002796649933,0.0,0
613.0002796649933,0.0,0
614.0002796649933,0.0,0
615.0002796649933,0.0,0
616.0002796649933,0.0,0
617.0002796649933,0.0,0
618.0002796649933,0.0,0
619.0002796649933,0.0,0
620.0002796649933,0.0,0
621.0002796649933,0.0,0
622.0002796649933,0.0,0
623.0002796649933,0.0,0
624.0002796649933,0.0,0
625.0002796649933,0.0,0
626.0002796649933,0.0,0
627.0002796649933,0.0,0
628.0002796649933,0.0,0
629.0002796649933,0.0,0
630.0002796649933,0.0,0
631.0002796649933,0.0,0
632.0002796649933,0.0,0
633.0002796649933,0.0,0
634.0002796649933,0.0,0
635.0002796649933,0.0,0
636.0002796649933,0.0,0
637.0002796649933,0.0,0
638.0002796649933,0.0,0
639.0002796649933,0.0,0
640.0002796649933,0.0,0
641.0002796649933,0.0,0
642.0002796649933,0.0,0
643.0002796649933,0.0,0
644.0002796649933,0.0,0
645.0002796649933,0.0,0
646.0002796649933,0.0,0
647.0002796649933,0.0,0
648.0002796649933,0.0,0
649.0002796649933,0.0,0
650.0002796649933,0.0,0
651.0002796649933,0.0,0
652.0002796649933,0.0,0
653.0002796649933,0.0,0
654.0002796649933,0.0,0
655.0002796649933,0.0,0
656.0002796649933,0.0,0
657.0002796649933,0.0,0
658.0002796649933,0.0,0
659.0002796649933,0.0,0
660.0002796649933,0.0,0
661.0002796649933,0.0,0
662.0002796649933,0.0,0
663.0002796649933,0.0,0
664.0002796649933,0.0,0
665.0002796649933,0.0,0
666.0002796649933,0.0,0
667.0002796649933,0.0,0
668.0002796649933,0.0,0
669.0002796649933,0.0,0
670.0002796649933,0.0,0
671.0002796649933,0.0,0
672.0002796649933,0.0,0
673.0002796649933,0.0,0
674.0002796649933,0.0,0
675.0002796649933,0.0,0
676.0002796649933,0.0,0
677.0002796649933,0.0,0
678.0002796649933,0.0,0
679.0002796649933,0.0,0
680.0002796649933,0.0,0
681.0002796649933,0.0,0
682.0002796649933,0.0,0
683.0002796649933,0.0,0
684.0002796649933,0.0,0
685.0002796649933,0.0,0
686.0002796649933,0.0,0
687.0002796649933,0.0,0
688.0002796649933,0.0,0
689.0002796649933,0.0,0
690.0002796649933,0.0,0
691.0002796649933,0.0,0
692.0002796649933,0.0,0
693.0002796649933,0.0,0
694.0002796649933,0.0,0
695.0002796649933,0.0,0
696.0002796649933,0.0,0
697.0002796649933,0.0,0
698.0002796649933,0.0,0
699.0002796649933,0.0,0
700.0002796649933,0.0,0
701.0002796649933,0.0,0
702.0002796649933,0.0,0
703.0002796649933,0.0,0
704.0002796649933,0.0,0
705.0002796649933,0.0,0
706.0002796649933,0.0,0
707.0002796649933,0.0,0
708.0002796649933,0.0,0
709.0002796649933,0.0,0
710.0002796649933,0.0,0
711.0002796649933,0.0,0
712.0002796649933,0.0,0
713.0002796649933,0.0,0
714.0002796649933,0.0,0
715.0002796649933,0.0,0
716.0002796649933,0.0,0
717.0002796649933,0.0,0
718.0002796649933,0.0,0
719.0002796649933,0.0,0
720.0002796649933,0.0,0
721.0002796649933,0.0,0
722.0002796649933,0.0,0
723.0002796649933,0.0,0
724.0002796649933,0.0,0
725.0002796649933,0.0,0
726.0002796649933,0.0,0
727.0002796649933,0.0,0
728.0002796649933,0.0,0
729.0002796649933,0.0,0
730.0002796649933,0.0,0
731.0002796649933,0.0,0
732.0002796649933,0.0,0
733.0002796649933,0.0,0
734.0002796649933,0.0,0
735.0002796649933,0.0,0
736.0002796649933,0.0,0
737.0002796649933,0.0,0
738.0002796649933,0.0,0
739.0002796649933,0.0,0
740.0002796649933,0.0,0
741.0002796649933,0.0,0
742.0002796649933,0.0,0
743.0002796649933,0.0,0
744.0002796649933,0.0,0
745.0002796649933,0.0,0
746.0002796649933,0.0,0
747.0002796649933,0.0,0
748.0002796649933,0.0,0
749.0002796649933,0.0,0
750.0002796649933,0.0,0
751.0002796649933,0.0,0
752.0002796649933,0.0,0
753.0002796649933,0.0,0
754.0002796649933,0.0,0
755.0002796649933,0.0,0
756.0002796649933,0.0,0
757.0002796649933,0.0,0
758.0002796649933,0.0,0
759.0002796649933,0.0,0
760.0002796649933,0.0,0
761.0002796649933,0.0,0
762.0002796649933,0.0,0
763.0002796649933,0.0,0
764.0002796649933,0.0,0
765.0002796649933,0.0,0
766.0002796649933,0.0,0
767.0002796649933,0.0,0
768.0002796649933,0.0,0
769.0002796649933,0.0,0
770.0002796649933,0.0,0
771.0002796649933,0.0,0
772.0002796649933,0.0,0
773.0002796649933,0.0,0
774.0002796649933,0.0,0
775.0002796649933,0.0,0
776.0002796649933,0.0,0
777.0002796649933,0.0,0
778.0002796649933,0.0,0
779.0002796649933,0.0,0
780.0002796649933,0.0,0
781.0002796649933,0.0,0
782.0002796649933,0.0,0
783.0002796649933,0.0,0
784.0002796649933,0.0,0
785.0002796649933,0.0,0
786.0002796649933,0.0,0
787.0002796649933,0.0,0
788.0002796649933,0.0,0
789.0002796649933,0.0,0
790.0002796649933,0.0,0
791.0002796649933,0.0,0
792.0002796649933,0.0,0
793.0002796649933,0.0,0
794.0002796649933,0.0,0
795.0002796649933,0.0,0
796.0002796649933,0.0,0
797.0002796649933,0.0,0
798.0002796649933,0.0,0
799.0002796649933,0.0,0
800.0002796649933,0.0,0
801.0002796649933,0.0,0
802.0002796649933,0.0,0
803.0002796649933,0.0,0
804.0002796649933,0.0,0
805.0002796649933,0.0,0
806.0002796649933,0.0,0
807.0002796649933,0.0,0
808.0002796649933,0.0,0
809.0002796649933,0.0,0
810.0002796649933,0.0,0
811.0002796649933,0.0,0
812.0002796649933,0.0,0
813.0002796649933,0.0,0
814.0002796649933,0.0,0
815.0002796649933,0.0,0
816.0002796649933,0.0,0
817.0002796649933,0.0,0
818.0002796649933,0.0,0
819.0002796649933,0.0,0
820.0002796649933,0.0,0
821.0002796649933,0.0,0
822.0002796649933,0.0,0
823.0002796649933,0.0,0
824.0002796649933,0.0,0
825.0002796649933,0.0,0
826.0002796649933,0.0,0
827.0002796649933,0.0,0
828.0002796649933,0.0,0
829.0002796649933,0.0,0
830.0002796649933,0.0,0
831.0002796649933,0.0,0
832.0002796649933,0.0,0
833.0002796649933,0.0,0
834.0002796649933,0.0,0
835.0002796649933,0.0,0
836.0002796649933,0.0,0
837.0002796649933,0.0,0
838.0002796649933,0.0,0
839.0002796649933,0.0,0
840.0002796649933,0.0,0
841.0002796649933,0.0,0
842.0002796649933,0.0,0
843.0002796649933,0.0,0
844.0002796649933,0.0,0
845.0002796649933,0.0,0
846.0002796649933,0.0,0
847.0002796649933,0.0,0
848.0002796649933,0.0,0
849.0002796649933,0.0,0
850.0002796649933,0.0,0
851.0002796649933,0.0,0
852.0002796649933,0.0,0
853.0002796649933,0.0,0
854.0002796649933,0.0,0
855.0002796649933,0.0,0
856.0002796649933,0.0,0
857.0002796649933,0.0,0
858.0002796649933,0.0,0
859.0002796649933,0.0,0
860.0002796649933,0.0,0
861.0002796649933,0.0,0
862.0002796649933,0.0,0
863.0002796649933,0.0,0
864.0002796649933,0.0,0
865.0002796649933,0.0,0
866.0002796649933,0.0,0
867.0002796649933,0.0,0
868.0002796649933,0.0,0
869.0002796649933,0.0,0
870.0002796649933,0.0,0
871.0002796649933,0.0,0
872.0002796649933,0.0,0
873.0002796649933,0.0,0
874.0002796649933,0.0,0
875.0002796649933,0.0,0
876.0002796649933,0.0,0
877.0002796649933,0.0,0
878.0002796649933,0.0,0
879.0002796649933,0.0,0
880.0002796649933,0.0,0
881.0002796649933,0.0,0
882.0002796649933,0.0,0
883.0002796649933,0.0,0
884.0002796649933,0.0,0
885.0002796649933,0.0,0
886.0002796649933,0.0,0
887.0002796649933,0.0,0
888.0002796649933,0.0,0
889.0002796649933,0.0,0
890.0002796649933,0.0,0
891.0002796649933,0.0,0
